"","year","SITC","class","country","export","import"
"11402","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","St Helena",84124,0
"11403","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Burkina Faso",247460,402252
"11404","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Benin",969335,653423
"11405","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Angola",14557972,19941
"11406","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Congo (Brazzaville)",522512,13359115
"11407","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Cabo Verde",42780,0
"11408","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Liberia",8413621,43892573
"11409","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Congo (Kinshasa)",8269405,5825308
"11410","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Burundi",45204,0
"11411","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Rwanda",108320,3878250
"11412","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Somalia",273592,141245
"11413","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Eritrea",90000,0
"11414","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Ethiopia",4643615,17116506
"11415","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Djibouti",411642,80760
"11416","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Uganda",1722758,4055170
"11417","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Kenya",16781408,29425168
"11418","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Seychelles",145966,0
"11419","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","British Indian Ocean Territories",1210266,24955
"11420","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Tanzania",7046170,9135329
"11421","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mauritius",21847266,5856165
"11422","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Mozambique",2080703,18388041
"11423","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Madagascar",1169085,57803177
"11424","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Reunion",48651,600
"11425","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","South Africa",117238409,442731380
"11426","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Namibia",42246,198427
"11427","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Botswana",0,1211265
"11428","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Zambia",1494094,36694
"11429","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Eswatini",1892793,0
"11430","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Zimbabwe",736529,1439086
"11431","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Malawi",447070,0
"11432","2020","2","CRUDE MATERIALS, INEDIBLE, EXCEPT FUELS","Lesotho",44242,13822
"11433","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","World Total",154965138703,122035619708
"11434","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Greenland",6156,0
"11435","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Canada",16360370723,58630170223
"11436","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","St Pierre and Miquelon",41165,0
"11437","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mexico",24216073902,9921454826
"11438","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Guatemala",1645352664,74983443
"11439","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Belize",127809477,3124831
"11440","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","El Salvador",547551654,680916
"11441","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Honduras",881826135,0
"11442","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Nicaragua",320167463,0
"11443","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Costa Rica",1028293069,37492
"11444","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Panama",2844449829,3534300
"11445","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bermuda",10151176,0
"11446","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bahamas",1144952061,14605685
"11447","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Jamaica",492610032,2291591
"11448","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Turks and Caicos Islands",15672328,0
"11449","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Cayman Islands",73500207,3117
"11450","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Haiti",212865783,0
"11451","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Dominican Republic",1528509526,2420559
"11452","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Anguilla",12353259,0
"11453","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","British Virgin Islands",24197641,0
"11454","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","St Kitts and Nevis",9131891,2400
"11455","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Antigua and Barbuda",149120479,0
"11456","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Montserrat",1252667,0
"11457","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Dominica",61684534,0
"11458","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","St Lucia",451116463,0
"11459","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","St Vincent and the Grenadines",607200,0
"11460","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Grenada",6848730,0
"11461","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Barbados",114791033,0
"11462","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Trinidad and Tobago",547925678,1159183439
"11463","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Sint Maarten",7780874,0
"11464","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Curacao",101697984,6830618
"11465","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Aruba",51065109,0
"11466","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Guadeloupe",155657544,0
"11467","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Martinique",62352630,366588
"11468","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Colombia",2231233913,4566666446
"11469","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Venezuela",26378336,15080576
"11470","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Guyana",32715578,533895534
"11471","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Suriname",13669980,133677
"11472","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","French Guiana",3029924,0
"11473","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Ecuador",1744943822,2863357775
"11474","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Peru",2513982222,296075092
"11475","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bolivia",35378100,0
"11476","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Chile",4062685457,18799046
"11477","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Brazil",9156824138,2492715890
"11478","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Paraguay",37371566,0
"11479","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Uruguay",304784492,0
"11480","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Argentina",688973382,692121960
"11481","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Iceland",28914270,0
"11482","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Sweden",761064417,563501726
"11483","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Norway",298825549,531877636
"11484","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Finland",199883354,288864236
"11485","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Denmark",711869447,77125854
"11486","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","United Kingdom",6255991809,1576079840
"11487","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Ireland",681242820,4192123
"11488","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Netherlands",7994866354,1583352518
"11489","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Belgium",1158864620,653362747
"11490","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Luxembourg",536262,2517
"11491","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","France",2990606249,412798853
"11492","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Germany",1799860469,185149271
"11493","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Austria",182835550,3432309
"11494","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Czech Republic",2132529,18120818
"11495","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Slovakia",8994476,0
"11496","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Hungary",1382379,869986
"11497","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Liechtenstein",0,12953
"11498","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Switzerland",175646163,3109344
"11499","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Estonia",14252511,6019038
"11500","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Latvia",1985605,16763012
"11501","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Lithuania",216354537,237544928
"11502","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Poland",318575244,29259946
"11503","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Russia",17368356,8860636813
"11504","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Belarus",13231935,93407705
"11505","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Ukraine",401254375,1036803
"11506","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Armenia",88738,0
"11507","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Azerbaijan",141427,0
"11508","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Georgia",831601,0
"11509","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Kazakhstan",3208225,400174530
"11510","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Tajikistan",29109,0
"11511","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Turkmenistan",226422,0
"11512","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Uzbekistan",5207323,0
"11513","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Spain",2789998533,662218682
"11514","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Portugal",600180737,697010849
"11515","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Gibraltar",773111068,0
"11516","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Malta",49222996,96830
"11517","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Italy",2903396105,687377279
"11518","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Croatia",179165891,0
"11519","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Slovenia",23859286,0
"11520","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bosnia and Herzegovina",17314,0
"11521","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","North Macedonia",1357228,3480
"11522","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Serbia",170917,0
"11523","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Montenegro",30740,0
"11524","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Albania",6572889,0
"11525","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Greece",462185582,46149513
"11526","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Romania",52264599,9478868
"11527","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bulgaria",7856141,2250557
"11528","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Turkey",1404508424,313994619
"11529","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Cyprus",141186,185847
"11530","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Lebanon",141793292,0
"11531","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Iraq",7697628,3088065694
"11532","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Israel",528018638,20879946
"11533","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Jordan",200276294,21427299
"11534","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Kuwait",133331927,499164814
"11535","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Saudi Arabia",170773098,7577413706
"11536","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Qatar",23465463,460471660
"11537","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","United Arab Emirates",542758187,432099938
"11538","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Yemen",3487793,0
"11539","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Oman",18570029,14374004
"11540","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bahrain",1957714,66341391
"11541","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Afghanistan",501099,0
"11542","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","India",6970229029,1768667095
"11543","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Pakistan",197815115,0
"11544","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Nepal",3744,0
"11545","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Bangladesh",54782791,0
"11546","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Sri Lanka",3108628,35386
"11547","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Burma",607116,0
"11548","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Thailand",1394114168,11585087
"11549","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Vietnam",333105212,37541799
"11550","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Laos",67224,0
"11551","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Cambodia",505434,0
"11552","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Malaysia",345544251,217546587
"11553","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Singapore",2683585532,1243387712
"11554","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Indonesia",1243755726,233118168
"11555","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Brunei",127174,58232619
"11556","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Philippines",28342263,102751
"11557","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Macau",6288,0
"11558","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Maldives",59519,0
"11559","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","China",9894069677,98539108
"11560","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mongolia",1019254,9562
"11561","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Korea, South",8582410932,2400536888
"11562","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Hong Kong",195474564,398393
"11563","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Taiwan",3376628689,117206164
"11564","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Japan",7227073508,419347818
"11565","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Australia",832271695,2101658
"11566","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Papua New Guinea",301562,0
"11567","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","New Zealand",74607617,330591
"11568","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Samoa",852744,0
"11569","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Kiribati",5714,0
"11570","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","New Caledonia",113490,0
"11571","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","French Polynesia",335911,0
"11572","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Marshall Islands",60868631,260868
"11573","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Micronesia",554709,0
"11574","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Palau",54680,0
"11575","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Fiji",34590,0
"11576","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Tonga",3447,0
"11577","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Morocco",640695751,0
"11578","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Algeria",744847,368644978
"11579","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Tunisia",7443609,0
"11580","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Libya",1903762,211894191
"11581","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Egypt",213393934,491815657
"11582","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Sudan",0,72212978
"11583","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","South Sudan",15246,0
"11584","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Western Sahara",6673451,0
"11585","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Equatorial Guinea",899296,79593426
"11586","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mauritania",5103546,0
"11587","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Cameroon",1089557,330390362
"11588","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Senegal",81147493,0
"11589","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mali",14864,0
"11590","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Guinea",165315,2450
"11591","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Cote d'Ivoire",15687047,0
"11592","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Ghana",18620355,426285233
"11593","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Gambia",82397,0
"11594","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Niger",6185,0
"11595","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Togo",190661873,0
"11596","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Nigeria",210684647,1338834032
"11597","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Central African Republic",6514681,0
"11598","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Gabon",80082,4856795
"11599","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Chad",22632,0
"11600","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","St Helena",6352,0
"11601","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Burkina Faso",201358,0
"11602","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Benin",1254584,0
"11603","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Angola",712136,457448280
"11604","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Congo (Brazzaville)",3255578,112085852
"11605","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Guinea-Bissau",14535,0
"11606","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Liberia",9907920,33536
"11607","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Congo (Kinshasa)",285596,0
"11608","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Rwanda",48580,0
"11609","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Somalia",32046,0
"11610","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Ethiopia",25936,0
"11611","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Djibouti",93587,7600
"11612","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Uganda",35631,2160
"11613","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Kenya",58490759,0
"11614","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Seychelles",29641,0
"11615","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Tanzania",100411723,0
"11616","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mauritius",13380,334745
"11617","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mozambique",40221923,24026879
"11618","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Madagascar",3456,0
"11619","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Mayotte",20027,0
"11620","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","South Africa",512822984,63965794
"11621","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Namibia",25329,0
"11622","2020","3","MINERAL FUELS, LUBRICANTS AND RELATED MATERIALS","Zambia",433545,0
"11623","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","World Total",3240273465,6446178347
"11624","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Canada",512664299,1961060901
"11625","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Mexico",478691780,236179389
"11626","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Guatemala",92291898,5504621
"11627","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Belize",1371850,0
"11628","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","El Salvador",13899878,0
"11629","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Honduras",25000768,66872
"11630","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Nicaragua",9167652,191683
"11631","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Costa Rica",13336326,5583062
"11632","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Panama",11135614,4026196
"11633","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Bermuda",1052358,0
"11634","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Bahamas",6460229,0
"11635","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Cuba",4787,0
"11636","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Jamaica",24063116,73370
"11637","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Turks and Caicos Islands",171407,0
"11638","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Cayman Islands",542506,80793
"11639","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Haiti",4314649,154161
"11640","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Dominican Republic",138433212,366061
"11641","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Anguilla",77208,0
"11642","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","British Virgin Islands",216856,0
"11643","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","St Kitts and Nevis",91826,0
"11644","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Antigua and Barbuda",150947,0
"11645","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Montserrat",5863,0
"11646","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Dominica",23321,0
"11647","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","St Lucia",186528,0
"11648","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","St Vincent and the Grenadines",32256,0
"11649","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Grenada",168203,0
"11650","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Barbados",839643,0
"11651","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Trinidad and Tobago",13549329,2800
"11652","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Sint Maarten",808301,0
"11653","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Curacao",708282,0
"11654","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Aruba",1342554,57506
"11655","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Guadeloupe",5148,0
"11656","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Colombia",99669526,20986865
"11657","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Venezuela",54327729,4800
"11658","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Guyana",1927444,37948
"11659","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Suriname",78642,0
"11660","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Ecuador",4196703,12240758
"11661","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Peru",26089632,37839868
"11662","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Bolivia",0,7815
"11663","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Chile",17055688,42354114
"11664","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Brazil",38504235,30894040
"11665","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Paraguay",83438,2490647
"11666","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Uruguay",9554896,751717
"11667","2020","4","ANIMAL AND VEGETABLE OILS, FATS AND WAXES","Argentina",997645,62762728
