,statename,rank,countryd,val2015,val2016,val2017,val2018,val2019,val2020,share15,share16,share17,share18,share19,share20,change
1129,Virgin Islands,16,Sint Maarten,48.93,20.31,36.43,9.89,10.55,1.77,32.7726,6.8511,3.7911,1.4013,1.691,0.2999,-72.86
1130,Virgin Islands,18,St Kitts and Nevis,1.39,5.86,9.79,6.52,10.13,3.58,0.9317,1.9762,1.0185,0.9243,1.624,0.6054,-33.35
1131,Virgin Islands,19,Jamaica,1.04,0,5.29,6.35,9.81,13.13,0.6979,0,0.5509,0.9,1.5728,2.2225,19.98
1132,Virgin Islands,21,Anguilla,0.4,0.19,6.47,3.98,5.93,3.7,0.2651,0.0649,0.6738,0.5644,0.9506,0.6259,-38.48
1133,Virgin Islands,22,Bahamas,0,4.95,9.54,3.13,5.01,58.56,0,1.669,0.9927,0.4434,0.8027,9.9154,-67.2
1134,Virgin Islands,25,Spain,3.35,0.04,5.76,1.94,5.18,7.59,2.2418,0.014,0.5999,0.2749,0.8312,1.2844,-66.35
1135,Vermont,0,World,3176.35,2993.02,2775.99,2919.61,3021.35,2398.87,0.2113,0.2063,0.1795,0.1754,0.1839,0.1676,5.17
1136,Vermont,0,Top 25,3064.26,2897.35,2683.29,2809.04,2899.43,2320.68,96.4711,96.8036,96.6606,96.2128,95.9647,96.7405,4.69
1137,Vermont,1,Canada,1172.14,1188.28,1071.29,1268.89,1194.45,918.28,36.9019,39.7016,38.5914,43.461,39.5336,38.2798,18.44
1138,Vermont,2,Hong Kong,301.54,352.38,259.94,262.01,199.94,88.17,9.4934,11.7733,9.364,8.9742,6.6176,3.6755,0.8
1139,Vermont,3,Taiwan,109.52,95.77,132,194.57,374.2,335.68,3.448,3.1998,4.7552,6.6643,12.3853,13.9933,47.4
1140,Vermont,4,"Korea, South",133.66,153.28,174.14,185.96,195.19,156.68,4.2081,5.1212,6.2731,6.3693,6.4602,6.5316,6.79
1141,Vermont,5,China,220.04,176.26,201.9,168.12,186.78,216.75,6.9273,5.8891,7.2732,5.7582,6.1819,9.0356,-16.73
1142,Vermont,6,Malaysia,231.72,192.57,173.23,154.52,104.56,74.82,7.295,6.4341,6.2404,5.2924,3.4606,3.1191,-10.8
1143,Vermont,7,United Kingdom,86.3,72.99,79.54,87.63,93.75,60.32,2.717,2.4387,2.8655,3.0013,3.1028,2.5146,10.16
1144,Vermont,8,Germany,60.44,71.49,70.2,77.06,97.74,79.77,1.903,2.3884,2.5287,2.6396,3.2349,3.3252,9.78
1145,Vermont,9,Netherlands,107.75,114.2,84.88,65.81,84.39,53.84,3.3923,3.8155,3.0577,2.254,2.7932,2.2445,-22.47
1146,Vermont,10,France,51.61,40.54,66.54,52.16,48.41,36.79,1.6248,1.3546,2.3971,1.7864,1.6021,1.5335,-21.62
1147,Vermont,11,Mexico,212.9,127.88,83.14,45.56,46.9,42.3,6.7027,4.2727,2.9951,1.5605,1.5522,1.7634,-45.2
1148,Vermont,13,Japan,81.27,56.82,66.5,37.22,61.3,30.62,2.5586,1.8985,2.3956,1.2747,2.0288,1.2764,-44.03
1149,Vermont,14,Singapore,86.07,47.65,27.39,25.31,54.77,71.93,2.7096,1.5919,0.9866,0.8669,1.8128,2.9983,-7.59
1150,Vermont,15,Belgium,18.25,20.58,19.96,21.95,23.09,21.66,0.5746,0.6877,0.7189,0.7517,0.7641,0.9031,9.97
1151,Vermont,16,Ireland,14.99,13.74,14.71,18.14,14.92,20.99,0.4721,0.4589,0.5298,0.6212,0.4937,0.8749,23.32
1152,Vermont,17,Australia,15.19,14.67,14.17,16.87,17.23,19.07,0.4782,0.4902,0.5105,0.5777,0.5702,0.7951,19.01
1153,Vermont,18,Israel,19.65,12.36,12.83,14.64,13.27,15.45,0.6187,0.4129,0.4622,0.5016,0.4393,0.6442,14.14
1154,Vermont,19,India,13.38,9.72,12.77,12.83,11.13,7.91,0.4211,0.3248,0.46,0.4395,0.3684,0.3297,0.48
1155,Vermont,20,Dominican Republic,3.21,3.87,11.24,12.44,10.53,12.12,0.1009,0.1293,0.4049,0.4262,0.3485,0.5053,10.71
1156,Vermont,21,Luxembourg,6.84,8.39,7.9,10.94,7.71,9.72,0.2153,0.2803,0.2845,0.3746,0.2552,0.4054,38.47
1157,Vermont,22,Italy,22.6,15.8,20.92,9.79,10.09,7.81,0.7114,0.5279,0.7535,0.3354,0.3338,0.3255,-53.19
1158,Vermont,24,Spain,9.16,8.67,12.24,9.29,9.15,9.98,0.2883,0.2896,0.4409,0.318,0.3028,0.416,-24.14
1159,Vermont,25,Switzerland,15.47,11.77,10.27,8.44,10.8,12.34,0.4869,0.3933,0.3701,0.2892,0.3575,0.5143,-17.83
1160,Washington,0,World,86374.68,79553.46,76413.74,77700.21,60309.65,41281.38,5.7456,5.4826,4.9418,4.6692,3.6703,2.8835,1.68
1161,Washington,0,Top 25,68601.22,63750.08,61609.09,66299.84,50657.15,38028.64,79.4228,80.1349,80.6257,85.3278,83.9951,92.1206,7.61
1162,Washington,1,China,19483.18,16122.65,17967.08,16001.4,8986.8,9125.9,22.5566,20.2664,23.5129,20.5938,14.9011,22.1066,-10.94
1163,Washington,2,Canada,8018.14,7036.55,7711.62,9064.94,8566.39,6256.84,9.283,8.8451,10.0919,11.6666,14.204,15.1566,17.55
1164,Washington,3,Japan,5999.04,7126.02,5415.28,6089.39,7205.04,4810.17,6.9454,8.9575,7.0868,7.837,11.9467,11.6521,12.45
1165,Washington,4,"Korea, South",4287.81,4155.1,3286.06,4582.31,2514.31,1916,4.9642,5.223,4.3003,5.8974,4.169,4.6413,39.45
1166,Washington,5,United Kingdom,2540.1,3565.49,1774.99,4044.52,1858.54,1480.57,2.9408,4.4819,2.3229,5.2053,3.0817,3.5865,127.86
1167,Washington,6,Taiwan,2757.55,3102.7,2580.11,2297.83,1802.96,1366.45,3.1925,3.9001,3.3765,2.9573,2.9895,3.3101,-10.94
1168,Washington,7,Mexico,1872.93,1993.24,2034.32,2139.86,2512.29,1282.41,2.1684,2.5055,2.6622,2.754,4.1656,3.1065,5.19
1169,Washington,8,United Arab Emirates,3211.2,4157.61,4104.75,2081.08,715.61,459.85,3.7178,5.2262,5.3717,2.6783,1.1866,1.1139,-49.3
1170,Washington,9,India,1150.56,805.11,980.67,1839.24,524.95,731.2,1.3321,1.012,1.2834,2.3671,0.8704,1.7713,87.55
1171,Washington,11,Australia,1347.83,652.86,1402.69,1567.95,1033.65,505.55,1.5604,0.8207,1.8357,2.0179,1.7139,1.2246,11.78
1172,Washington,12,Qatar,1809.01,1781.96,1304.35,1548.75,2202.45,532.64,2.0944,2.24,1.707,1.9932,3.6519,1.2903,18.74
1173,Washington,14,Netherlands,1679.03,2172.62,1630.87,1441.88,1299.06,762.74,1.9439,2.731,2.1343,1.8557,2.154,1.8477,-11.59
1174,Washington,15,Philippines,1081.39,1423.12,1430.88,1430.66,1593.51,1705.29,1.252,1.7889,1.8725,1.8413,2.6422,4.1309,-0.02
1175,Washington,16,Turkey,1921.6,2168.12,834,1034.51,1419.32,1622.13,2.2247,2.7254,1.0914,1.3314,2.3534,3.9294,24.04
1176,Washington,17,Ethiopia,1225.45,277.28,549.44,985.6,170.91,323.24,1.4188,0.3485,0.719,1.2685,0.2834,0.783,79.38
1177,Washington,18,Israel,146.34,220.45,434.76,962.31,1168.02,249.66,0.1694,0.2771,0.569,1.2385,1.9367,0.6048,121.34
1178,Washington,20,Vietnam,1079.57,611.97,448.49,901.54,637.21,524.87,1.2499,0.7693,0.5869,1.1603,1.0566,1.2715,101.01
1179,Washington,21,Singapore,2520.47,857.46,1309.55,887.15,1203.49,618.26,2.9181,1.0778,1.7138,1.1418,1.9955,1.4977,-32.26
1180,Washington,22,France,1389.8,1488.95,1155.84,827.99,577.57,319.45,1.609,1.8716,1.5126,1.0656,0.9577,0.7738,-28.36
1181,Washington,23,Germany,1850.91,737.06,795.87,823.89,1761.92,1421.43,2.1429,0.9265,1.0415,1.0603,2.9215,3.4433,3.52
1182,Wisconsin,0,World,22441.97,21032.74,22306.12,22709.32,21668.45,20504.33,1.4928,1.4495,1.4426,1.3647,1.3187,1.4322,1.81
1183,Wisconsin,0,Top 25,19832.5,18477.62,19835.15,20086.1,19101.72,17887.34,88.3724,87.8517,88.9225,88.4487,88.1545,87.2369,1.27
1184,Wisconsin,1,Canada,7314.55,6604.42,6910.54,7026.88,6753.9,6226.13,32.5932,31.4007,30.9805,30.9427,31.1693,30.3649,1.68
1185,Wisconsin,2,Mexico,2969.71,3056.3,3196.14,3452.91,3281.84,2554.05,13.2329,14.5312,14.3285,15.2048,15.1457,12.4561,8.03
1186,Wisconsin,3,China,1544.33,1427.17,1732.11,1633.4,1373.15,1553.61,6.8814,6.7855,7.7652,7.1927,6.3371,7.577,-5.7
1187,Wisconsin,4,Germany,701.48,625.13,692.29,814,760.02,726.29,3.1257,2.9722,3.1036,3.5844,3.5075,3.5421,17.58
1188,Wisconsin,5,United Kingdom,825.45,814.28,736.6,792.22,804.56,625.73,3.6782,3.8715,3.3022,3.4885,3.713,3.0517,7.55
1189,Wisconsin,6,Japan,815.61,861.2,788.52,734.27,704.44,686.15,3.6343,4.0946,3.535,3.2333,3.251,3.3464,-6.88
1190,Wisconsin,7,"Korea, South",505.94,478.4,516.5,591.4,544.56,508.52,2.2544,2.2746,2.3155,2.6042,2.5132,2.4801,14.5
1191,Wisconsin,8,Australia,585.11,558.66,558.9,572.81,576.23,567.96,2.6072,2.6562,2.5056,2.5223,2.6593,2.7699,2.49
1192,Wisconsin,9,France,457.27,437.27,454.95,497.96,434.92,373,2.0376,2.079,2.0396,2.1928,2.0072,1.8191,9.45
1193,Wisconsin,10,Netherlands,393.22,404.44,407.61,448.53,451.77,429.42,1.7522,1.9229,1.8274,1.9751,2.0849,2.0943,10.04
1194,Wisconsin,11,Belgium,431.29,384.27,362.79,397.82,418.58,381.31,1.9218,1.827,1.6264,1.7518,1.9317,1.8597,9.66
1195,Wisconsin,12,Brazil,402.62,236.1,284.18,392.8,299.41,302.49,1.794,1.1225,1.274,1.7297,1.3818,1.4753,38.22
1196,Wisconsin,13,Italy,311.88,242.13,265.03,319.08,312.33,262.13,1.3897,1.1512,1.1881,1.4051,1.4414,1.2784,20.4
1197,Wisconsin,14,Hong Kong,236.92,230.1,318.41,290.8,212.38,360.97,1.0557,1.094,1.4275,1.2805,0.9801,1.7605,-8.67
1198,Wisconsin,15,India,215.16,248.24,287.36,280.25,289.1,206.77,0.9588,1.1803,1.2882,1.2341,1.3342,1.0084,-2.47
1199,Wisconsin,16,Thailand,214.42,213.25,193.91,267.22,328.22,290.4,0.9554,1.0139,0.8693,1.1767,1.5147,1.4163,37.81
1200,Wisconsin,17,Singapore,221.2,201.16,205.48,221.13,235.2,253.63,0.9857,0.9564,0.9212,0.9738,1.0854,1.237,7.62
1201,Wisconsin,18,United Arab Emirates,178,221.83,190.34,199.5,136.61,170.35,0.7932,1.0547,0.8533,0.8785,0.6305,0.8308,4.81
1202,Wisconsin,19,Taiwan,184.05,185.32,165.83,196.29,226.64,201.35,0.8201,0.8811,0.7434,0.8643,1.0459,0.982,18.37
1203,Wisconsin,20,Chile,283.68,160.12,215.91,187.44,229,355.01,1.2641,0.7613,0.968,0.8254,1.0568,1.7314,-13.19
1204,Wisconsin,21,Saudi Arabia,597.48,465.26,796.67,186.12,156.26,234.24,2.6623,2.2121,3.5715,0.8196,0.7212,1.1424,-76.64
1205,Wisconsin,22,Malaysia,114.11,113.67,124.65,156.37,153.86,146.89,0.5085,0.5405,0.5588,0.6886,0.7101,0.7164,25.46
1206,Wisconsin,25,Spain,99.24,118.16,107.31,133.18,137.56,143.97,0.4422,0.5618,0.4811,0.5864,0.6349,0.7021,24.11
1207,West Virginia,0,World,5832.74,5045.35,7110.48,8124.17,5936.59,4568.1,0.388,0.3477,0.4598,0.4882,0.3613,0.3191,14.26
1208,West Virginia,0,Top 25,5361.59,4719.38,6644.6,7640.43,5480.71,4283.33,91.9224,93.5392,93.448,94.0456,92.3208,93.7661,14.99
1209,West Virginia,1,Canada,1754.61,1536.91,1518.52,1294.15,1527.64,1282.53,30.0821,30.462,21.3561,15.9296,25.7326,28.0758,-14.78
1210,West Virginia,2,India,223.05,220.49,712.77,1046.72,466.22,424.66,3.8241,4.3702,10.0242,12.884,7.8534,9.2961,46.85
1211,West Virginia,3,Netherlands,401.23,252.68,389.31,663.95,446.64,241.49,6.879,5.0083,5.4752,8.1726,7.5235,5.2864,70.55
1212,West Virginia,4,Ukraine,221.08,119.86,461.42,648.84,481.27,328.67,3.7904,2.3756,6.4893,7.9865,8.1069,7.1949,40.62
1213,West Virginia,5,Brazil,308.29,264.41,369.54,489.42,276.42,209.08,5.2855,5.2406,5.1971,6.0242,4.6562,4.5769,32.44
1214,West Virginia,6,China,456.31,465.49,535.35,484.03,372.98,396.76,7.8233,9.2262,7.5291,5.9578,6.2827,8.6855,-9.59
1215,West Virginia,7,Belgium,226.73,288.31,247.75,327.04,255.99,191.09,3.8872,5.7145,3.4843,4.0256,4.312,4.1831,32.01
1216,West Virginia,8,Japan,324.87,244.88,236.4,285.47,258.44,206.03,5.5697,4.8536,3.3247,3.5138,4.3533,4.5102,20.75
1217,West Virginia,9,"Korea, South",191.21,250.44,313.23,273.44,235.56,169.89,3.2781,4.9637,4.4053,3.3658,3.9679,3.719,-12.7
1218,West Virginia,10,Germany,190.15,166.4,193.4,227.86,190.23,159.65,3.26,3.2981,2.7199,2.8047,3.2044,3.4949,17.82
1219,West Virginia,11,Mexico,184.37,179.46,238.37,225.7,119.94,110.98,3.1609,3.5569,3.3524,2.7781,2.0204,2.4295,-5.32
1220,West Virginia,12,France,112.4,97.67,237.09,223.2,92.57,57.84,1.9271,1.9359,3.3343,2.7474,1.5594,1.2661,-5.86
1221,West Virginia,13,Italy,176.85,127.92,251.76,212.76,139.65,77.18,3.0321,2.5354,3.5408,2.6188,2.3523,1.6894,-15.49
1222,West Virginia,14,United Kingdom,212.09,102.93,192.07,207.68,98.64,51.28,3.6362,2.04,2.7012,2.5564,1.6616,1.1226,8.13
1223,West Virginia,15,Turkey,64.33,88.07,158.53,188.55,36.11,29.85,1.103,1.7455,2.2295,2.3208,0.6083,0.6535,18.94
1224,West Virginia,16,Morocco,9.26,45.27,108.16,178.35,128.04,68.04,0.1587,0.8973,1.5211,2.1953,2.1568,1.4894,64.9
1225,West Virginia,19,Poland,20.54,9.52,17.9,81.32,26.72,22.58,0.3521,0.1887,0.2518,1.001,0.4501,0.4943,354.24
1226,West Virginia,20,Argentina,31.59,22.95,56.8,71.99,22.48,29.77,0.5416,0.4549,0.7988,0.8861,0.3786,0.6518,26.75
1227,West Virginia,21,Hong Kong,64.08,67.04,63.08,71.41,69.84,30.26,1.0987,1.3287,0.8872,0.879,1.1764,0.6624,13.2
1228,West Virginia,22,Singapore,45.36,46.92,73.25,65.72,78.16,50.57,0.7777,0.9299,1.0301,0.8089,1.3167,1.107,-10.28
1229,West Virginia,24,Taiwan,34.05,29.59,30.06,54.94,47.17,30.3,0.5838,0.5865,0.4227,0.6763,0.7946,0.6633,82.78
1230,West Virginia,25,Finland,11.42,15.67,30.6,48.78,24.09,22.56,0.1959,0.3105,0.4303,0.6004,0.4057,0.4939,59.42
1231,Wyoming,0,World,1174.99,1098.65,1196.39,1356.05,1366.65,1165.11,0.0782,0.0757,0.0774,0.0815,0.0832,0.0814,13.35
1232,Wyoming,0,Top 25,1026.87,977.75,1109.23,1273,1286.6,1126.58,87.3938,88.9951,92.7147,93.8753,94.1426,96.6929,14.76
1233,Wyoming,1,Canada,191.97,186.73,204.34,233.82,225.02,225.13,16.3383,16.9967,17.0794,17.243,16.4653,19.3228,14.43
1234,Wyoming,2,Brazil,194.78,189.27,142.3,144.11,144.07,116.47,16.5768,17.2274,11.8941,10.627,10.5417,9.9963,1.27
1235,Wyoming,3,Indonesia,81.24,79.29,108.04,126.55,154.49,92.19,6.9142,7.2166,9.0302,9.332,11.3043,7.9126,17.13
1236,Wyoming,4,Chile,46.08,38.63,60.38,78.46,81.62,105.29,3.9219,3.5162,5.0466,5.7857,5.9722,9.0365,29.95
1237,Wyoming,5,Malaysia,5.67,16.2,58.9,74.04,96.06,55.42,0.4829,1.4744,4.9228,5.4598,7.0286,4.7566,25.71
1238,Wyoming,6,"Korea, South",37.4,37.55,45.61,65.31,53.53,54.04,3.183,3.4176,3.8124,4.8164,3.9168,4.6383,43.19
1239,Wyoming,7,Japan,63.58,52.61,69.25,62.46,69.81,63.08,5.4112,4.7887,5.788,4.6057,5.1079,5.4144,-9.81
1240,Wyoming,8,Vietnam,15.78,32.18,46.09,56.67,63.7,30.19,1.343,2.9293,3.8527,4.1794,4.6607,2.5912,22.96
1241,Wyoming,9,China,12.23,31.49,36.66,52.95,24.33,27.38,1.0406,2.866,3.0639,3.9049,1.7803,2.3497,44.46
1242,Wyoming,10,Thailand,24.59,30.91,43.64,52.31,45.96,43.28,2.0929,2.8132,3.6472,3.8574,3.3632,3.7144,19.88
1243,Wyoming,11,Australia,52.91,33.22,54.59,48.4,56.79,55.78,4.5033,3.0241,4.5628,3.5695,4.1552,4.7877,-11.33
1244,Wyoming,12,Taiwan,40.01,22.18,29.32,44.46,49.02,32.09,3.4051,2.0186,2.4505,3.2788,3.5867,2.7544,51.66
1245,Wyoming,13,Mexico,29.58,35.23,23.72,35.48,45.68,43.15,2.5172,3.207,1.9825,2.6166,3.3428,3.7033,49.6
1246,Wyoming,14,Colombia,24.2,14.66,13.71,33.39,31.7,32.33,2.0595,1.3342,1.1459,2.4626,2.3196,2.7746,143.59
1247,Wyoming,15,India,6.55,12.91,17.1,21.6,41.48,20,0.5577,1.1753,1.4292,1.593,3.0354,1.7166,26.33
1248,Wyoming,16,Peru,16.34,7.59,13.13,21.18,17.32,16.38,1.3907,0.6908,1.0973,1.5622,1.2676,1.4055,61.36
1249,Wyoming,17,Argentina,18.57,26.27,38.03,19.06,18.99,33.68,1.5805,2.3914,3.1785,1.4059,1.3898,2.8905,-49.87
1250,Wyoming,20,Philippines,11.28,7.15,7.57,12.28,12.7,13.34,0.9604,0.6509,0.6326,0.9054,0.9289,1.1453,62.21
1251,Wyoming,21,United Arab Emirates,22.93,12.14,10.43,12.27,10.11,9.05,1.9512,1.1047,0.8716,0.9051,0.74,0.7772,17.7
1252,Wyoming,22,Guatemala,6.18,4.95,9.13,11.55,7.84,12.32,0.5263,0.4504,0.763,0.8516,0.5736,1.0573,26.51
1253,Wyoming,24,Belgium,15.84,11.28,9.71,10.3,8.12,10.94,1.3478,1.0268,0.8113,0.7595,0.5941,0.9387,6.11
1254,Wyoming,25,Germany,14.88,22.39,7.52,10.14,3.09,3.81,1.2667,2.0379,0.6284,0.7475,0.2263,0.3273,34.82
