,statename,rank,countryd,val2015,val2016,val2017,val2018,val2019,val2020,share15,share16,share17,share18,share19,share20,change
1032,Tennessee,12,Taiwan,1004.26,1142.18,1220.18,1265.17,2168.25,3040.96,1.3045,1.5172,1.5481,1.468,2.4869,3.633,3.69
1033,Tennessee,13,Spain,556.22,597.73,769.67,1156.81,602.59,630.31,0.7225,0.794,0.9765,1.3423,0.6911,0.753,50.3
1034,Tennessee,14,Switzerland,733.64,605.38,998.08,979.95,944.3,1212.92,0.953,0.8042,1.2664,1.1371,1.0831,1.4491,-1.82
1035,Tennessee,15,Malaysia,619.47,944.77,723.47,947.97,1138.14,1663.86,0.8047,1.255,0.9179,1.0999,1.3054,1.9878,31.03
1036,Tennessee,16,Singapore,1095.42,1014.25,878.7,918.49,622.93,645.24,1.4229,1.3473,1.1149,1.0657,0.7145,0.7709,4.53
1037,Tennessee,17,Thailand,1047.91,883.32,839.79,896,1061.93,1094.55,1.3612,1.1734,1.0655,1.0396,1.218,1.3076,6.69
1038,Tennessee,18,Indonesia,923.64,908.79,933.21,889.18,782.45,704.74,1.1998,1.2072,1.184,1.0317,0.8974,0.8419,-4.72
1039,Tennessee,19,France,963.12,868.59,593.36,812.35,808.47,585.05,1.2511,1.1538,0.7528,0.9426,0.9273,0.6989,36.91
1040,Tennessee,20,Belgium,920.1,337.81,535.98,575.99,629.48,779.49,1.1952,0.4487,0.68,0.6683,0.722,0.9312,7.46
1041,Tennessee,21,Brazil,633.78,870.08,604.19,479.03,342.81,322.95,0.8233,1.1558,0.7666,0.5558,0.3932,0.3858,-20.72
1042,Tennessee,22,Philippines,438.25,412.67,418.55,434.09,473.77,821.69,0.5693,0.5482,0.531,0.5037,0.5434,0.9817,3.71
1043,Tennessee,23,Israel,74.56,161.81,192.77,285.33,304.12,276.27,0.0968,0.215,0.2446,0.3311,0.3488,0.3301,48.02
1044,Texas,0,World,252183.48,229256.54,263238.04,304623.27,294899.97,247953.88,11.2141,10.4798,11.2401,11.9799,11.8077,10.6118,15.72
1045,Texas,0,Top 25,228298.68,209322.24,241138.05,278445.27,269331.73,228608.15,90.5288,91.3048,91.6046,91.4064,91.3299,92.1979,15.47
1046,Texas,1,Mexico,84022.27,80958.01,89808.38,107019.72,104320.14,88725.89,33.3179,35.3133,34.1168,35.1318,35.3748,35.7832,19.16
1047,Texas,2,China,40979.56,36637.86,42684.39,44494.99,33375.42,28492.97,16.2499,15.9812,16.2151,14.6066,11.3175,11.4912,4.24
1048,Texas,3,Canada,15961.31,15234.65,18260.38,20205.06,18877.46,15157.03,6.3292,6.6452,6.9368,6.6328,6.4013,6.1128,10.65
1049,Texas,4,Japan,6361.95,4929.32,6430.97,16734.62,24067.15,20314.37,2.5227,2.1501,2.443,5.4935,8.1611,8.1928,160.22
1050,Texas,5,"Korea, South",10335.68,7238.37,9080.99,8892.63,9032.55,6460.04,4.0985,3.1573,3.4497,2.9192,3.0629,2.6053,-2.07
1051,Texas,6,Saudi Arabia,7643.94,6313.41,7315.97,8160.36,3700.72,3328.04,3.0311,2.7539,2.7792,2.6788,1.2549,1.3422,11.54
1052,Texas,7,Germany,8533.64,6723.97,7003.03,7576.91,8034.28,6281.47,3.3839,2.9329,2.6603,2.4873,2.7244,2.5333,8.19
1053,Texas,8,Malaysia,3511.93,5277.47,5600.69,6839.81,7962.8,8055.46,1.3926,2.302,2.1276,2.2453,2.7002,3.2488,22.12
1054,Texas,9,Vietnam,5093.6,5824.73,4934.65,6010.47,13189.79,11065.26,2.0198,2.5407,1.8746,1.9731,4.4726,4.4626,21.8
1055,Texas,10,United Kingdom,4786.22,3614.75,4076.27,5373.73,5501.62,3859.61,1.8979,1.5767,1.5485,1.7641,1.8656,1.5566,31.83
1056,Texas,11,Brazil,4354.48,4052.72,5218.14,4753.9,4583.66,3097.31,1.7267,1.7678,1.9823,1.5606,1.5543,1.2491,-8.9
1057,Texas,14,Thailand,2929.73,3350.67,4188.4,3949.94,2808.36,3302.46,1.1617,1.4615,1.5911,1.2967,0.9523,1.3319,-5.69
1058,Texas,15,Italy,2922.6,2967.85,3564.77,3764.2,3930.95,3380.89,1.1589,1.2946,1.3542,1.2357,1.333,1.3635,5.59
1059,Texas,16,Russia,3473.06,2589.95,2778.24,3662.24,3879.95,3420.08,1.3772,1.1297,1.0554,1.2022,1.3157,1.3793,31.82
1060,Texas,17,India,3330.9,2387.99,3362.8,3654.75,4149.65,3591.04,1.3208,1.0416,1.2775,1.1998,1.4071,1.4483,8.68
1061,Texas,18,France,3322.28,2851.37,3164.08,3437.1,3306.32,2618.18,1.3174,1.2437,1.202,1.1283,1.1212,1.0559,8.63
1062,Texas,19,Taiwan,2356.99,2330.84,2800.98,3286.49,3667.38,4458.49,0.9346,1.0167,1.064,1.0789,1.2436,1.7981,17.33
1063,Texas,20,Ireland,1610.76,2066.92,2909.23,2730.82,3274.59,2914.89,0.6387,0.9016,1.1052,0.8965,1.1104,1.1756,-6.13
1064,Texas,21,Colombia,2416.62,2389.54,2530.87,2655.83,3284.2,2540.24,0.9583,1.0423,0.9614,0.8718,1.1137,1.0245,4.94
1065,Texas,22,Spain,1292.63,1278.58,1837.99,1822.92,1627.03,1418.84,0.5126,0.5577,0.6982,0.5984,0.5517,0.5722,-0.82
1066,Texas,23,Netherlands,1792.59,1323.43,1819.46,1779.21,1581.85,1365.6,0.7108,0.5773,0.6912,0.5841,0.5364,0.5507,-2.21
1067,Texas,24,Israel,1103.8,965.23,1323.76,1524.26,1484.99,1127.35,0.4377,0.421,0.5029,0.5004,0.5036,0.4547,15.15
1068,Texas,25,Singapore,1052.21,917.72,1146.43,1368.08,1194.55,1133.73,0.4172,0.4003,0.4355,0.4491,0.4051,0.4572,19.33
1069,Utah,0,World,12101.89,12985.64,13896.94,15142.3,15258.33,15550.47,0.5381,0.5936,0.5934,0.5955,0.6109,0.6655,8.96
1070,Utah,0,Top 25,10795.19,11788.72,12797.63,14351.11,14083.03,14609.76,89.2025,90.7827,92.0895,94.775,92.2973,93.9506,12.14
1071,Utah,1,Mexico,3337.63,3306.79,3303.28,3606.29,4652.35,4294.27,27.5794,25.465,23.7699,23.816,30.4906,27.6151,9.17
1072,Utah,2,China,2231.71,1992.03,2521.17,2726.33,2523.91,2942.4,18.441,15.3403,18.1419,18.0047,16.5412,18.9216,8.14
1073,Utah,3,Canada,1822.31,2002.72,2187.06,1916.07,2095.43,2178.42,15.058,15.4226,15.7377,12.6537,13.733,14.0087,-12.39
1074,Utah,4,Peru,352.92,988.42,1375.43,1647.24,468.39,117.55,2.9162,7.6116,9.8974,10.8784,3.0697,0.7559,19.76
1075,Utah,5,Brazil,715.69,1116.42,625.64,961.7,287.78,151.87,5.9138,8.5974,4.502,6.3511,1.886,0.9766,53.71
1076,Utah,6,Taiwan,493.24,365.22,399.24,480.62,489.95,633.31,4.0757,2.8125,2.8729,3.174,3.211,4.0726,20.38
1077,Utah,7,Japan,174.37,170.15,318.75,313.79,200.8,149.9,1.4408,1.3103,2.2937,2.0723,1.316,0.964,-1.56
1078,Utah,8,Germany,188.9,195.11,215.06,276.89,299.36,288.69,1.5609,1.5025,1.5476,1.8286,1.962,1.8565,28.75
1079,Utah,10,Nicaragua,205.86,234.27,184.33,258.01,318.18,197.2,1.701,1.8041,1.3264,1.7039,2.0853,1.2682,39.97
1080,Utah,11,France,173.43,181.74,173.96,227.36,212.72,141.94,1.4331,1.3996,1.2518,1.5015,1.3941,0.9128,30.69
1081,Utah,12,Vietnam,132.71,159.95,207.66,209.76,343.51,520.55,1.0966,1.2318,1.4943,1.3852,2.2513,3.3475,1.01
1082,Utah,13,Singapore,42,45.07,127.48,177.27,683.29,563.43,0.347,0.3471,0.9173,1.1707,4.4781,3.6232,39.06
1083,Utah,14,United Kingdom,91.49,111.69,138.58,166.52,141.16,127.29,0.756,0.8601,0.9972,1.0997,0.9251,0.8185,20.17
1084,Utah,15,Italy,126.63,133.55,100.52,148.3,133.93,106.63,1.0464,1.0284,0.7233,0.9794,0.8777,0.6857,47.53
1085,Utah,16,Argentina,47.46,87.95,52.13,141.58,298.84,188.1,0.3922,0.6773,0.3751,0.935,1.9586,1.2096,171.6
1086,Utah,17,Austria,67.54,57.73,99.93,141.18,118.09,101.78,0.5581,0.4446,0.7191,0.9324,0.7739,0.6545,41.28
1087,Utah,18,"Korea, South",105.95,128.13,114.72,126.64,134.63,424.42,0.8755,0.9867,0.8255,0.8364,0.8823,2.7293,10.4
1088,Utah,19,India,85.08,98.6,103.57,120.07,149.87,125.54,0.7031,0.7593,0.7453,0.7929,0.9822,0.8073,15.93
1089,Utah,20,Switzerland,48.48,51.81,83.33,102.61,95.57,89,0.4006,0.399,0.5996,0.6776,0.6264,0.5723,23.14
1090,Utah,22,Malaysia,69,150.54,77.07,71.77,167.62,570.48,0.5702,1.1593,0.5546,0.474,1.0986,3.6686,-6.88
1091,Utah,24,Netherlands,36.09,36.28,60.23,53.85,55.52,116.64,0.2983,0.2794,0.4334,0.3556,0.3638,0.7501,-10.59
1092,Virginia,0,World,25070.53,25870.8,29078.06,29465.43,30021.79,28951.59,1.1148,1.1826,1.2416,1.1588,1.2021,1.2391,1.33
1093,Virginia,0,Top 25,22162.32,22663,25548.82,26134.57,26491.17,25830.88,88.3999,87.6007,87.8629,88.6957,88.2398,89.2209,2.29
1094,Virginia,1,China,6915.93,7069.82,7643.4,7689.33,7344.49,6565.92,27.5859,27.3274,26.2858,26.0961,24.4639,22.679,0.6
1095,Virginia,2,Canada,1808.86,1919.93,2001.52,2225.94,2154.28,2068.65,7.2151,7.4212,6.8833,7.5544,7.1757,7.1452,11.21
1096,Virginia,3,Germany,1711.29,2111.21,2509.47,2000.96,2492.78,2179.82,6.8259,8.1606,8.6301,6.7909,8.3032,7.5292,-20.26
1097,Virginia,4,Mexico,927.01,781.98,1195.35,1462.18,1334.91,1595.15,3.6976,3.0226,4.1108,4.9623,4.4465,5.5097,22.32
1098,Virginia,5,Austria,790.8,805.14,1191.97,1333.28,739.26,728.57,3.1543,3.1121,4.0992,4.5249,2.4624,2.5165,11.86
1099,Virginia,6,Malaysia,1188.47,1084.28,1363.4,1326.3,1472.6,1966.08,4.7405,4.1911,4.6887,4.5012,4.9051,6.7909,-2.72
1100,Virginia,7,France,440.73,650.69,885.23,1148.95,1010.14,914.49,1.7579,2.5152,3.0443,3.8993,3.3647,3.1587,29.79
1101,Virginia,8,Italy,738.06,869.25,899.99,1018.31,840.17,789.13,2.9439,3.36,3.0951,3.456,2.7985,2.7257,13.15
1102,Virginia,9,Japan,1259.71,1222.5,1266.99,1004.19,932.89,727.9,5.0247,4.7254,4.3572,3.408,3.1074,2.5142,-20.74
1103,Virginia,10,India,754.27,794.15,825.83,994.08,1015.18,932.33,3.0086,3.0697,2.84,3.3737,3.3815,3.2203,20.37
1104,Virginia,11,United Kingdom,1199.82,769.91,698.85,773.15,1179.62,987.31,4.7858,2.976,2.4034,2.6239,3.9292,3.4102,10.63
1105,Virginia,12,Vietnam,649.07,757.64,759.71,711.58,992.25,1356.38,2.589,2.9286,2.6126,2.415,3.3051,4.685,-6.33
1106,Virginia,13,Brazil,442.45,443.54,479.09,602.21,655.73,544.35,1.7648,1.7145,1.6476,2.0438,2.1842,1.8802,25.7
1107,Virginia,14,Israel,481.6,383.78,552.37,549.49,615.2,431.58,1.921,1.4835,1.8996,1.8649,2.0492,1.4907,-0.52
1108,Virginia,15,Singapore,291.05,284.32,416.43,422.11,421.42,519.7,1.1609,1.099,1.4321,1.4326,1.4037,1.7951,1.37
1109,Virginia,16,Indonesia,477.58,488.04,407.43,394.97,446.58,375.14,1.905,1.8865,1.4011,1.3405,1.4875,1.2958,-3.06
1110,Virginia,17,Taiwan,312.66,309.36,368.25,384.52,472.96,748.19,1.2471,1.1958,1.2664,1.305,1.5754,2.5843,4.42
1111,Virginia,18,Thailand,197.52,248.63,327.55,355.81,448.25,365.08,0.7878,0.961,1.1264,1.2076,1.4931,1.261,8.63
1112,Virginia,19,Spain,210.88,265.55,317.39,305.34,315.77,233.02,0.8412,1.0264,1.0915,1.0363,1.0518,0.8049,-3.8
1113,Virginia,20,Switzerland,222.98,222.17,259.55,280.03,355.36,364.04,0.8894,0.8588,0.8926,0.9504,1.1837,1.2574,7.89
1114,Virginia,21,Turkey,242.82,241.7,275.96,265.3,218.95,250.18,0.9685,0.9343,0.949,0.9004,0.7293,0.8641,-3.86
1115,Virginia,22,"Korea, South",397.83,421.9,344.2,237.86,273.36,336.32,1.5868,1.6308,1.1837,0.8072,0.9105,1.1617,-30.9
1116,Virginia,23,Netherlands,153.14,186.07,201.83,217.89,249.82,257.64,0.6108,0.7192,0.6941,0.7395,0.8321,0.8899,7.96
1117,Virginia,24,Poland,158.71,147.04,162.68,216.52,193.81,229.22,0.633,0.5684,0.5595,0.7348,0.6456,0.7917,33.1
1118,Virgin Islands,0,World,130.86,591.39,1202.67,1464.04,937.75,626.19,0.0058,0.027,0.0514,0.0576,0.0375,0.0268,21.73
1119,Virgin Islands,0,Top 25,74.35,413.36,957.29,1439.1,614.86,623.45,56.8142,69.8962,79.5976,98.2969,65.5676,99.5612,50.33
1120,Virgin Islands,1,India,3.04,76.51,314.98,400.98,165.99,40.99,2.3201,12.9371,26.1902,27.3889,17.7004,6.5466,27.3
1121,Virgin Islands,2,Brazil,0.53,106.38,143.09,221.76,44.62,48.01,0.4085,17.9886,11.8976,15.1473,4.7586,7.6662,54.98
1122,Virgin Islands,5,Spain,0.32,28.2,104.76,70.37,29.11,0.51,0.2408,4.7687,8.7105,4.8065,3.1045,0.081,-32.83
1123,Virgin Islands,7,Canada,5.65,18.18,41.45,67.59,9.1,9.85,4.3151,3.0744,3.4462,4.6167,0.9702,1.5729,63.08
1124,Virgin Islands,10,Sweden,0.16,0.28,28.03,42.25,65.84,148.45,0.1209,0.0477,2.3306,2.8856,7.0209,23.7067,50.72
1125,Virgin Islands,13,Algeria,0,0,0,29.98,132.08,31.49,0,0,0,2.0478,14.0848,5.0283,0
1126,Virgin Islands,14,United Kingdom,3.69,1.81,10.08,27.3,28.09,1.16,2.8182,0.3065,0.8384,1.8649,2.9959,0.1845,170.76
1127,Virgin Islands,19,China,10.29,17.45,8.44,9.45,3.59,4.27,7.8643,2.9504,0.7018,0.6455,0.3826,0.6827,11.96
1128,Virgin Islands,20,Netherlands,7.65,23.28,6.43,5.54,24.89,1.05,5.8491,3.937,0.5349,0.3784,2.6539,0.1678,-13.88
1129,Virgin Islands,21,Dominican Republic,10.49,13.27,58.7,5.53,3.32,4.07,8.0179,2.243,4.8806,0.378,0.3542,0.6503,-90.57
1130,Virgin Islands,23,Italy,5.39,27.77,2.64,5.29,5.4,1.44,4.1211,4.6956,0.2199,0.3614,0.5759,0.2303,100.11
1131,Virgin Islands,24,Guatemala,0.59,2.07,8.01,5.13,2.95,11.17,0.449,0.3496,0.6664,0.3506,0.3151,1.7841,-35.96
1132,Vermont,0,World,4062.93,3704.35,3590.63,3424.37,3922.11,2642.39,0.1807,0.1693,0.1533,0.1347,0.157,0.1131,-4.63
1133,Vermont,0,Top 25,3926.7,3573.78,3474.74,3316.33,3782.19,2534.11,96.647,96.4754,96.7723,96.8449,96.4326,95.9022,-4.56
1134,Vermont,1,Canada,2918.22,2560.12,2321.79,2256.15,2650.82,1677.34,71.8254,69.1111,64.6626,65.8853,67.5866,63.4782,-2.83
1135,Vermont,2,China,265.49,248.22,262.16,248.04,215.15,159.89,6.5345,6.7007,7.3013,7.2434,5.4857,6.0511,-5.39
1136,Vermont,3,France,54.31,118.65,158.96,134.19,121.59,54.3,1.3367,3.2029,4.4271,3.9187,3.1001,2.0549,-15.58
1137,Vermont,4,Vietnam,74.25,62.05,74.8,86.63,92.12,48.79,1.8275,1.6749,2.0832,2.5297,2.3488,1.8464,15.81
1138,Vermont,5,India,64.99,59.25,70.69,73.62,78.93,48.33,1.5996,1.5995,1.9687,2.1498,2.0124,1.8288,4.14
1139,Vermont,6,Germany,51.57,54.53,71.68,59.25,84.32,60.92,1.2694,1.472,1.9964,1.7303,2.15,2.3054,-17.34
1140,Vermont,7,Taiwan,41.66,39.97,45.67,56.16,85.19,70.54,1.0254,1.0791,1.272,1.6399,2.172,2.6695,22.95
1141,Vermont,8,Mexico,32.76,42.84,52.42,51.51,63.25,56.22,0.8063,1.1565,1.46,1.5043,1.6127,2.1277,-1.74
1142,Vermont,9,United Kingdom,66.14,42.82,39.96,38.06,40.98,32.76,1.6278,1.156,1.1128,1.1115,1.0448,1.2398,-4.74
1143,Vermont,10,Japan,60.51,85.42,105.37,36.44,33.8,36.52,1.4892,2.3059,2.9347,1.064,0.8618,1.3821,-65.42
1144,Vermont,11,Indonesia,53.41,45.44,53.68,36.41,63.27,29.74,1.3145,1.2265,1.495,1.0632,1.6132,1.1256,-32.17
1145,Vermont,12,Italy,27.06,25.86,27.98,30.77,29.53,28.29,0.6661,0.698,0.7792,0.8986,0.753,1.0705,9.98
1146,Vermont,13,Colombia,12.49,18.93,25.04,27.79,20.33,18.96,0.3074,0.5111,0.6974,0.8116,0.5183,0.7177,10.99
1147,Vermont,14,Russia,40.31,36.56,22.31,27.6,26.99,33.2,0.9923,0.9868,0.6212,0.806,0.6881,1.2563,23.73
1148,Vermont,15,Malaysia,13.7,10.55,25.87,26.85,14.53,14.76,0.3373,0.2848,0.7204,0.784,0.3704,0.5586,3.8
1149,Vermont,16,"Korea, South",64.31,28.45,17.35,17.98,57.6,26.74,1.5829,0.7679,0.4833,0.5251,1.4686,1.0121,3.61
1150,Vermont,17,Turkey,10.72,15.05,15.12,16.54,10.43,45.97,0.2638,0.4061,0.421,0.4831,0.2658,1.7396,9.44
1151,Vermont,18,Spain,14.59,13.05,14.51,15.38,13.5,10.5,0.3592,0.3522,0.404,0.4491,0.3442,0.3972,6.01
1152,Vermont,19,Austria,15.77,9.09,9.53,12.17,13.73,12.5,0.3882,0.2453,0.2653,0.3554,0.3502,0.4731,27.76
1153,Vermont,20,Denmark,6.27,12.07,9.09,11.89,10.19,8.44,0.1543,0.3258,0.2531,0.3473,0.2598,0.3196,30.87
1154,Vermont,21,Switzerland,10.99,16.65,11.83,11.71,11.12,12.03,0.2706,0.4496,0.3295,0.3421,0.2835,0.4553,-0.99
1155,Vermont,22,Brazil,9.34,13.84,12.3,11.59,12.66,11.62,0.2299,0.3736,0.3424,0.3384,0.3227,0.4398,-5.75
1156,Vermont,23,Netherlands,7.63,6.6,14.85,11.36,10.27,12.69,0.1879,0.1781,0.4137,0.3316,0.2619,0.4803,-23.54
1157,Vermont,24,Romania,8.95,4.52,5.16,10.24,13.57,10.97,0.2203,0.122,0.1438,0.2989,0.346,0.4153,98.2
1158,Washington,0,World,51135.45,46978.41,49846.89,54394.86,52839.17,48912.28,2.2739,2.1475,2.1284,2.1392,2.1157,2.0933,9.12
1159,Washington,0,Top 25,48474.29,44242.78,47264.13,51680.62,49256.36,46400.83,94.7959,94.1768,94.8186,95.0101,93.2194,94.8654,9.34
1160,Washington,1,China,10370.42,11546.32,14574.96,16358.88,12808.83,11569.07,20.2803,24.5779,29.2394,30.0743,24.2412,23.6527,12.24
1161,Washington,2,Canada,13341.82,12630.77,13339.09,13584.81,14684.18,12772.08,26.0911,26.8863,26.7601,24.9744,27.7903,26.1122,1.84
1162,Washington,3,Japan,6689.86,5980.33,5262.14,6267.65,6092.06,5959.37,13.0826,12.73,10.5566,11.5225,11.5294,12.1838,19.11
1163,Washington,4,"Korea, South",2842.99,2116.89,2111.13,1982.23,2110.41,2071.04,5.5597,4.5061,4.2352,3.6441,3.994,4.2342,-6.11
1164,Washington,5,Mexico,1307.34,1308.08,1280.13,1532.15,1810.88,1428.57,2.5566,2.7844,2.5681,2.8167,3.4271,2.9207,19.69
1165,Washington,6,Russia,505.14,990.34,881.73,1304.43,1153.65,891.09,0.9878,2.1081,1.7689,2.3981,2.1833,1.8218,47.94
1166,Washington,7,Taiwan,2115.54,1749.59,1548.94,1254.54,1121.08,1190.08,4.1371,3.7242,3.1074,2.3064,2.1217,2.4331,-19.01
1167,Washington,8,Vietnam,907.99,983.26,1141.42,1249.9,1698.57,2687.37,1.7756,2.093,2.2899,2.2978,3.2146,5.4943,9.5
1168,Washington,9,Germany,918.33,781.92,734.91,910.85,1012.64,851.89,1.7959,1.6644,1.4743,1.6745,1.9165,1.7417,23.94
1169,Washington,10,Indonesia,397.64,464.44,615.67,688.14,784.47,940.51,0.7776,0.9886,1.2351,1.2651,1.4846,1.9228,11.77
1170,Washington,11,Malaysia,504.39,457.1,457.84,640.5,591.27,968.99,0.9864,0.973,0.9185,1.1775,1.119,1.9811,39.89
1171,Washington,12,France,1517.6,906.48,580.54,571.36,554.34,500.98,2.9678,1.9296,1.1647,1.0504,1.0491,1.0242,-1.58
1172,Washington,13,Thailand,1079.1,622.94,604.99,549.76,563.66,565.59,2.1103,1.326,1.2137,1.0107,1.0667,1.1563,-9.13
1173,Washington,14,Brazil,301.47,238.55,730.61,504.59,402.86,325.14,0.5896,0.5078,1.4657,0.9276,0.7624,0.6647,-30.94
1174,Washington,15,United Kingdom,1471.89,762.6,448.54,496.3,453.99,495.14,2.8784,1.6233,0.8998,0.9124,0.8592,1.0123,10.65
1175,Washington,16,India,452.73,361.03,424.82,481.64,695.11,626.7,0.8854,0.7685,0.8522,0.8854,1.3155,1.2813,13.38
1176,Washington,18,Italy,543.37,464.78,464.16,461.08,504.33,479.06,1.0626,0.9893,0.9312,0.8477,0.9545,0.9794,-0.66
1177,Washington,19,Netherlands,311.97,214.99,405.73,431.65,410.98,273.72,0.6101,0.4576,0.8139,0.7936,0.7778,0.5596,6.39
1178,Washington,20,Australia,936.95,440.96,368.22,405.97,436.2,271.33,1.8323,0.9387,0.7387,0.7463,0.8255,0.5547,10.25
1179,Washington,22,Philippines,288.93,213.94,246.2,321.59,479.78,463.5,0.565,0.4554,0.4939,0.5912,0.908,0.9476,30.63
1180,Washington,23,New Zealand,208.59,258.85,268.91,276.12,257.44,254.35,0.4079,0.551,0.5395,0.5076,0.4872,0.52,2.68
1181,Wisconsin,0,World,23049.39,22410.92,27749.87,30992.41,28440.18,26846.21,1.025,1.0245,1.1849,1.2188,1.1387,1.149,11.68
1182,Wisconsin,0,Top 25,20950.28,20520.51,25902.44,29077.53,26599.36,25126.29,90.893,91.5648,93.3426,93.8214,93.5274,93.5934,12.26
1183,Wisconsin,1,China,6221.27,5768.71,7140.1,8170.79,6386.1,5554.11,26.9911,25.7406,25.7302,26.3638,22.4545,20.6886,14.44
1184,Wisconsin,2,Canada,4210.47,4074.02,4254.01,4806.3,4338.03,4209.78,18.2672,18.1787,15.3298,15.508,15.2532,15.6811,12.98
1185,Wisconsin,3,Ireland,86.78,192.07,3404.68,3248.73,2332.71,338.46,0.3765,0.857,12.2692,10.4823,8.2021,1.2607,-4.58
1186,Wisconsin,4,Mexico,2692.22,2741.33,2934,2901,2837.8,2707.69,11.6802,12.2321,10.573,9.3603,9.9782,10.0859,-1.12
1187,Wisconsin,5,Germany,1285.94,1379.66,1539.56,1925.44,1931.72,1873.54,5.5791,6.1562,5.548,6.2126,6.7922,6.9788,25.06
1188,Wisconsin,6,Vietnam,961.68,818.68,880.24,992.99,1034.57,1260.87,4.1723,3.653,3.1721,3.204,3.6377,4.6967,12.81
1189,Wisconsin,7,Italy,606.11,659.77,715.89,880.88,924.89,728.32,2.6296,2.944,2.5798,2.8422,3.252,2.713,23.05
1190,Wisconsin,8,India,674.2,636.45,686.67,765.24,740.16,653.93,2.925,2.8399,2.4745,2.4691,2.6025,2.4358,11.44
1191,Wisconsin,9,Japan,661.43,673.9,675.31,696.63,809.69,798.8,2.8696,3.007,2.4336,2.2477,2.847,2.9755,3.16
1192,Wisconsin,10,Taiwan,581.39,514.07,574.41,648.99,723.61,779.2,2.5223,2.2938,2.0699,2.094,2.5443,2.9025,12.98
1193,Wisconsin,11,United Kingdom,346.69,347.79,387.82,631.5,778.42,378.66,1.5041,1.5519,1.3976,2.0376,2.737,1.4105,62.83
1194,Wisconsin,12,France,460.48,438.34,457.44,535.04,477.94,438.45,1.9978,1.9559,1.6485,1.7264,1.6805,1.6332,16.96
1195,Wisconsin,13,"Korea, South",332.22,311.98,322.38,388.13,392.04,474.34,1.4413,1.3921,1.1617,1.2523,1.3785,1.7669,20.39
1196,Wisconsin,14,Indonesia,372.2,332.61,289.37,299.17,246.48,201.33,1.6148,1.4841,1.0428,0.9653,0.8667,0.7499,3.39
1197,Wisconsin,16,Netherlands,133.28,230.17,222.24,243.19,274.14,237.95,0.5783,1.0271,0.8009,0.7847,0.9639,0.8863,9.43
1198,Wisconsin,17,Belgium,78.87,99.65,112.9,226.41,385.74,2376.76,0.3422,0.4446,0.4069,0.7305,1.3563,8.8532,100.54
1199,Wisconsin,18,Malaysia,142.01,182.41,152.78,205.34,319.24,454.36,0.6161,0.814,0.5506,0.6626,1.1225,1.6924,34.41
1200,Wisconsin,19,Spain,111.92,96.03,109.83,197.89,260.47,333.16,0.4856,0.4285,0.3958,0.6385,0.9158,1.241,80.18
1201,Wisconsin,21,Switzerland,177.02,205.93,178.31,189.52,268.72,216.13,0.768,0.9189,0.6426,0.6115,0.9449,0.8051,6.29
1202,Wisconsin,22,Thailand,127.77,108.3,122.87,180.36,179.02,225.4,0.5543,0.4833,0.4428,0.5819,0.6295,0.8396,46.79
1203,Wisconsin,23,Finland,249.29,204.01,183.12,177,192.62,174.94,1.0815,0.9103,0.6599,0.5711,0.6773,0.6516,-3.34
1204,Wisconsin,24,Turkey,50.63,146.36,172.21,171.87,256.02,184.31,0.2196,0.6531,0.6206,0.5546,0.9002,0.6865,-0.2
1205,Wisconsin,25,Austria,178.69,180.49,183.49,149.02,159.42,167.08,0.7753,0.8053,0.6612,0.4808,0.5606,0.6224,-18.79
1206,West Virginia,0,World,3781.67,3331.38,3396.12,3435.23,3512.73,2912.28,0.1682,0.1523,0.145,0.1351,0.1406,0.1246,1.15
1207,West Virginia,0,Top 25,3660.83,3254.91,3289.14,3346.4,3375.72,2825.09,96.8046,97.7046,96.8499,97.4143,96.0995,97.0061,1.74
1208,West Virginia,1,Canada,1161.46,1125.93,1270.93,1370.46,1142.94,1025.32,30.7127,33.7978,37.4228,39.8944,32.537,35.2066,7.83
1209,West Virginia,2,Japan,1259.07,1070.73,816.29,749.02,1103.56,813.34,33.294,32.1407,24.0359,21.8041,31.4161,27.928,-8.24
1210,West Virginia,3,Germany,157.23,149.84,174.22,241.32,227.36,177.93,4.1577,4.4978,5.13,7.0247,6.4723,6.1095,38.51
1211,West Virginia,4,China,258.97,176.93,248,234.56,202.31,141.8,6.848,5.311,7.3025,6.828,5.7594,4.8689,-5.42
1212,West Virginia,5,France,112.91,107.13,82.69,103.92,102.33,60.81,2.9857,3.2157,2.4348,3.025,2.9131,2.0881,25.67
1213,West Virginia,6,Italy,66.47,55.71,96.33,97.86,96.92,43.95,1.7577,1.6722,2.8365,2.8487,2.759,1.5092,1.58
1214,West Virginia,7,Mexico,219.6,230.18,206.36,85.94,116.64,128.31,5.807,6.9094,6.0763,2.5018,3.3205,4.4057,-58.35
1215,West Virginia,8,United Kingdom,45.23,40.92,44.64,58.96,58.41,42.71,1.196,1.2285,1.3145,1.7162,1.6629,1.4666,32.06
1216,West Virginia,9,India,64.36,52.46,74.9,51.08,30.33,21.82,1.7018,1.5749,2.2054,1.4869,0.8633,0.7493,-31.8
1217,West Virginia,10,Poland,38.31,32.33,36.27,49.23,41.23,48.27,1.0131,0.9704,1.068,1.4329,1.1738,1.6575,35.71
1218,West Virginia,12,Taiwan,46.72,24.44,33.43,46.65,47.3,58.93,1.2353,0.7337,0.9844,1.3581,1.3465,2.0235,39.55
